date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2025-11-10,SKU0006,282.9,0.0,7.0,99.8
2025-11-17,SKU0006,202.9,0.0,7.0,99.8
2025-11-24,SKU0006,62.9,306.9,7.0,99.8
2025-12-01,SKU0006,266.8,0.0,7.0,99.8
2025-12-08,SKU0006,169.8,0.0,7.0,99.8
2025-12-15,SKU0006,100.8,0.0,7.0,99.8
2025-12-22,SKU0006,0.0,306.9,7.0,99.8
2025-12-29,SKU0006,200.9,0.0,7.0,99.8
2026-01-05,SKU0006,130.9,0.0,7.0,99.8
2026-01-12,SKU0006,76.9,306.9,7.0,99.8
2026-01-19,SKU0006,340.9,0.0,7.0,99.8
2026-01-26,SKU0006,303.9,0.0,7.0,99.8
2026-02-02,SKU0006,249.9,0.0,7.0,99.8
2026-02-09,SKU0006,190.9,0.0,7.0,99.8
2026-02-16,SKU0006,127.9,0.0,7.0,99.8
2026-02-23,SKU0006,70.9,306.9,7.0,99.8
2026-03-02,SKU0006,307.8,0.0,7.0,99.8
2026-03-09,SKU0006,261.8,0.0,7.0,99.8
2026-03-16,SKU0006,201.8,0.0,7.0,99.8
2026-03-23,SKU0006,143.8,0.0,7.0,99.8
2026-03-30,SKU0006,75.8,306.9,7.0,99.8
2026-04-06,SKU0006,312.8,0.0,7.0,99.8
2026-04-13,SKU0006,246.8,0.0,7.0,99.8
2026-04-20,SKU0006,185.8,0.0,7.0,99.8
2026-04-27,SKU0006,121.8,0.0,7.0,99.8
2026-05-04,SKU0006,69.8,306.9,7.0,99.8
2026-05-11,SKU0006,315.7,0.0,7.0,99.8
2026-05-18,SKU0006,264.7,0.0,7.0,99.8
2026-05-25,SKU0006,193.7,0.0,7.0,99.8
2026-06-01,SKU0006,120.7,0.0,7.0,99.8
2026-06-08,SKU0006,47.7,306.9,7.0,99.8
2026-06-15,SKU0006,240.6,0.0,7.0,99.8
2026-06-22,SKU0006,128.6,0.0,7.0,99.8
2026-06-29,SKU0006,60.6,306.9,7.0,99.8
2026-07-06,SKU0006,303.6,0.0,7.0,99.8
2026-07-13,SKU0006,252.6,0.0,7.0,99.8
2024-07-29,SKU0007,88.7,0.0,14.0,70.0
2024-08-05,SKU0007,68.7,107.7,14.0,70.0
2024-08-12,SKU0007,39.7,107.7,14.0,70.0
2024-08-19,SKU0007,122.3,0.0,14.0,70.0
2024-08-26,SKU0007,91.3,0.0,14.0,70.0
2024-09-02,SKU0007,66.3,107.7,14.0,70.0
2024-09-09,SKU0007,51.3,107.7,14.0,70.0
2024-09-16,SKU0007,134.0,0.0,14.0,70.0
2024-09-23,SKU0007,108.0,0.0,14.0,70.0
2024-09-30,SKU0007,75.0,0.0,14.0,70.0
2024-10-07,SKU0007,43.0,107.7,14.0,70.0
2024-10-14,SKU0007,1.0,107.7,14.0,70.0
2024-10-21,SKU0007,53.6,107.7,14.0,70.0
2024-10-28,SKU0007,4.6,107.7,14.0,70.0
2024-11-04,SKU0007,75.3,0.0,14.0,70.0
2024-11-11,SKU0007,34.3,107.7,14.0,70.0
2024-11-18,SKU0007,8.3,107.7,14.0,70.0
2024-11-25,SKU0007,71.9,0.0,14.0,70.0
2024-12-02,SKU0007,46.9,107.7,14.0,70.0
2024-12-09,SKU0007,13.9,107.7,14.0,70.0
2024-12-16,SKU0007,70.6,0.0,14.0,70.0
2024-12-23,SKU0007,24.6,107.7,14.0,70.0
2024-12-30,SKU0007,0.0,107.7,14.0,70.0
2025-01-06,SKU0007,80.7,0.0,14.0,70.0
2025-01-13,SKU0007,54.7,107.7,14.0,70.0
2025-01-20,SKU0007,30.7,107.7,14.0,70.0
2025-01-27,SKU0007,125.3,0.0,14.0,70.0
2025-02-03,SKU0007,108.3,0.0,14.0,70.0
2025-02-10,SKU0007,91.3,0.0,14.0,70.0
2025-02-17,SKU0007,67.3,107.7,14.0,70.0
2025-02-24,SKU0007,55.3,107.7,14.0,70.0
2025-03-03,SKU0007,145.0,0.0,14.0,70.0
2025-03-10,SKU0007,126.0,0.0,14.0,70.0
2025-03-17,SKU0007,101.0,0.0,14.0,70.0
2025-03-24,SKU0007,80.0,0.0,14.0,70.0
2025-03-31,SKU0007,55.0,107.7,14.0,70.0
2025-04-07,SKU0007,39.0,107.7,14.0,70.0
2025-04-14,SKU0007,130.6,0.0,14.0,70.0
2025-04-21,SKU0007,110.6,0.0,14.0,70.0
2025-04-28,SKU0007,93.6,0.0,14.0,70.0
2025-05-05,SKU0007,69.6,107.7,14.0,70.0
2025-05-12,SKU0007,42.6,107.7,14.0,70.0
2025-05-19,SKU0007,129.3,0.0,14.0,70.0
2025-05-26,SKU0007,105.3,0.0,14.0,70.0
2025-06-02,SKU0007,94.3,0.0,14.0,70.0
2025-06-09,SKU0007,71.3,0.0,14.0,70.0
2025-06-16,SKU0007,40.3,107.7,14.0,70.0
2025-06-23,SKU0007,0.0,107.7,14.0,70.0
2025-06-30,SKU0007,89.7,0.0,14.0,70.0
2025-07-07,SKU0007,65.7,107.7,14.0,70.0
2025-07-14,SKU0007,44.7,107.7,14.0,70.0
2025-07-21,SKU0007,132.3,0.0,14.0,70.0
2025-07-28,SKU0007,116.3,0.0,14.0,70.0
2025-08-04,SKU0007,96.3,0.0,14.0,70.0
2025-08-11,SKU0007,81.3,0.0,14.0,70.0
2025-08-18,SKU0007,69.3,107.7,14.0,70.0
2025-08-25,SKU0007,45.3,107.7,14.0,70.0
2025-09-01,SKU0007,131.0,0.0,14.0,70.0
2025-09-08,SKU0007,113.0,0.0,14.0,70.0
2025-09-15,SKU0007,90.0,0.0,14.0,70.0
2025-09-22,SKU0007,65.0,107.7,14.0,70.0
2025-09-29,SKU0007,37.0,107.7,14.0,70.0
2025-10-06,SKU0007,107.6,0.0,14.0,70.0
2025-10-13,SKU0007,77.6,0.0,14.0,70.0
2025-10-20,SKU0007,19.6,107.7,14.0,70.0
2025-10-27,SKU0007,0.0,107.7,14.0,70.0
2025-11-03,SKU0007,72.7,0.0,14.0,70.0
2025-11-10,SKU0007,46.7,107.7,14.0,70.0
2025-11-17,SKU0007,14.7,107.7,14.0,70.0
2025-11-24,SKU0007,66.3,107.7,14.0,70.0
2025-12-01,SKU0007,40.3,107.7,14.0,70.0
2025-12-08,SKU0007,117.0,0.0,14.0,70.0
2025-12-15,SKU0007,85.0,0.0,14.0,70.0
2025-12-22,SKU0007,27.0,107.7,14.0,70.0
2025-12-29,SKU0007,0.0,107.7,14.0,70.0
2026-01-05,SKU0007,85.7,0.0,14.0,70.0
2026-01-12,SKU0007,69.7,107.7,14.0,70.0
2026-01-19,SKU0007,45.7,107.7,14.0,70.0
2026-01-26,SKU0007,140.3,0.0,14.0,70.0
2026-02-02,SKU0007,123.3,0.0,14.0,70.0
2026-02-09,SKU0007,103.3,0.0,14.0,70.0
2026-02-16,SKU0007,81.3,0.0,14.0,70.0
2026-02-23,SKU0007,57.3,107.7,14.0,70.0
2026-03-02,SKU0007,39.3,107.7,14.0,70.0
2026-03-09,SKU0007,123.0,0.0,14.0,70.0
2026-03-16,SKU0007,95.0,0.0,14.0,70.0
2026-03-23,SKU0007,72.0,0.0,14.0,70.0
2026-03-30,SKU0007,49.0,107.7,14.0,70.0
2026-04-06,SKU0007,26.0,107.7,14.0,70.0
2026-04-13,SKU0007,110.6,0.0,14.0,70.0
2026-04-20,SKU0007,74.6,0.0,14.0,70.0
2026-04-27,SKU0007,54.6,107.7,14.0,70.0
2026-05-04,SKU0007,34.6,107.7,14.0,70.0
2026-05-11,SKU0007,130.3,0.0,14.0,70.0
2026-05-18,SKU0007,107.3,0.0,14.0,70.0
2026-05-25,SKU0007,90.3,0.0,14.0,70.0
2026-06-01,SKU0007,75.3,0.0,14.0,70.0
2026-06-08,SKU0007,51.3,107.7,14.0,70.0
2026-06-15,SKU0007,1.3,107.7,14.0,70.0
2026-06-22,SKU0007,65.9,107.7,14.0,70.0
2026-06-29,SKU0007,39.9,107.7,14.0,70.0
2026-07-06,SKU0007,126.6,0.0,14.0,70.0
2026-07-13,SKU0007,95.6,0.0,14.0,70.0
2024-08-05,SKU0008,286.9,349.9,22.0,357.4
2024-08-12,SKU0008,219.9,349.9,22.0,357.4
2024-08-19,SKU0008,154.9,349.9,22.0,357.4
2024-08-26,SKU0008,430.8,0.0,22.0,357.4
2024-09-02,SKU0008,373.8,0.0,22.0,357.4
2024-09-09,SKU0008,309.8,349.9,22.0,357.4
2024-09-16,SKU0008,236.8,349.9,22.0,357.4
2024-09-23,SKU0008,171.8,349.9,22.0,357.4
2024-09-30,SKU0008,430.7,0.0,22.0,357.4
2024-10-07,SKU0008,338.7,349.9,22.0,357.4
2024-10-14,SKU0008,158.7,349.9,22.0,357.4
2024-10-21,SKU0008,0.0,349.9,22.0,357.4
2024-10-28,SKU0008,204.9,349.9,22.0,357.4
2024-11-04,SKU0008,116.9,349.9,22.0,357.4
2024-11-11,SKU0008,28.9,349.9,22.0,357.4
2024-11-18,SKU0008,281.8,349.9,22.0,357.4
2024-11-25,SKU0008,106.8,349.9,22.0,357.4
2024-12-02,SKU0008,14.8,349.9,22.0,357.4
2024-12-09,SKU0008,267.7,349.9,22.0,357.4
2024-12-16,SKU0008,126.7,349.9,22.0,357.4
2024-12-23,SKU0008,0.0,349.9,22.0,357.4
2024-12-30,SKU0008,238.9,349.9,22.0,357.4
2025-01-06,SKU0008,173.9,349.9,22.0,357.4
2025-01-13,SKU0008,116.9,349.9,22.0,357.4
2025-01-20,SKU0008,390.8,0.0,22.0,357.4
2025-01-27,SKU0008,329.8,349.9,22.0,357.4
2025-02-03,SKU0008,266.8,349.9,22.0,357.4
2025-02-10,SKU0008,205.8,349.9,22.0,357.4
2025-02-17,SKU0008,477.7,0.0,22.0,357.4
2025-02-24,SKU0008,408.7,0.0,22.0,357.4
2025-03-03,SKU0008,358.7,0.0,22.0,357.4
2025-03-10,SKU0008,286.7,349.9,22.0,357.4
2025-03-17,SKU0008,214.7,349.9,22.0,357.4
2025-03-24,SKU0008,139.7,349.9,22.0,357.4
2025-03-31,SKU0008,411.6,0.0,22.0,357.4
2025-04-07,SKU0008,315.6,349.9,22.0,357.4
2025-04-14,SKU0008,248.6,349.9,22.0,357.4
2025-04-21,SKU0008,182.6,349.9,22.0,357.4
2025-04-28,SKU0008,458.5,0.0,22.0,357.4
2025-05-05,SKU0008,383.5,0.0,22.0,357.4
2025-05-12,SKU0008,331.5,349.9,22.0,357.4
2025-05-19,SKU0008,225.5,349.9,22.0,357.4
2025-05-26,SKU0008,155.5,349.9,22.0,357.4
2025-06-02,SKU0008,434.4,0.0,22.0,357.4
2025-06-09,SKU0008,331.4,349.9,22.0,357.4
2025-06-16,SKU0008,225.4,349.9,22.0,357.4
2025-06-23,SKU0008,116.4,349.9,22.0,357.4
2025-06-30,SKU0008,384.3,0.0,22.0,357.4
2025-07-07,SKU0008,312.3,349.9,22.0,357.4
2025-07-14,SKU0008,225.3,349.9,22.0,357.4
2025-07-21,SKU0008,147.3,349.9,22.0,357.4
2025-07-28,SKU0008,421.2,0.0,22.0,357.4
2025-08-04,SKU0008,345.2,349.9,22.0,357.4
2025-08-11,SKU0008,268.2,349.9,22.0,357.4
2025-08-18,SKU0008,198.2,349.9,22.0,357.4
2025-08-25,SKU0008,467.1,0.0,22.0,357.4
2025-09-01,SKU0008,390.1,0.0,22.0,357.4
2025-09-08,SKU0008,312.1,349.9,22.0,357.4
2025-09-15,SKU0008,244.1,349.9,22.0,357.4
2025-09-22,SKU0008,190.1,349.9,22.0,357.4
2025-09-29,SKU0008,453.0,0.0,22.0,357.4
2025-10-06,SKU0008,358.0,0.0,22.0,357.4
2025-10-13,SKU0008,216.0,349.9,22.0,357.4
2025-10-20,SKU0008,45.0,349.9,22.0,357.4
2025-10-27,SKU0008,0.0,349.9,22.0,357.4
2025-11-03,SKU0008,205.9,349.9,22.0,357.4
2025-11-10,SKU0008,105.9,349.9,22.0,357.4
2025-11-17,SKU0008,0.0,349.9,22.0,357.4
2025-11-24,SKU0008,185.9,349.9,22.0,357.4
2025-12-01,SKU0008,83.9,349.9,22.0,357.4
2025-12-08,SKU0008,0.0,349.9,22.0,357.4
2025-12-15,SKU0008,220.9,349.9,22.0,357.4
2025-12-22,SKU0008,61.9,349.9,22.0,357.4
2025-12-29,SKU0008,0.0,349.9,22.0,357.4
2026-01-05,SKU0008,276.9,349.9,22.0,357.4
2026-01-12,SKU0008,221.9,349.9,22.0,357.4
2026-01-19,SKU0008,143.9,349.9,22.0,357.4
2026-01-26,SKU0008,427.8,0.0,22.0,357.4
2026-02-02,SKU0008,375.8,0.0,22.0,357.4
2026-02-09,SKU0008,316.8,349.9,22.0,357.4
2026-02-16,SKU0008,264.8,349.9,22.0,357.4
2026-02-23,SKU0008,199.8,349.9,22.0,357.4
2026-03-02,SKU0008,476.7,0.0,22.0,357.4
2026-03-09,SKU0008,414.7,0.0,22.0,357.4
2026-03-16,SKU0008,328.7,349.9,22.0,357.4
2026-03-23,SKU0008,273.7,349.9,22.0,357.4
2026-03-30,SKU0008,202.7,349.9,22.0,357.4
2026-04-06,SKU0008,478.6,0.0,22.0,357.4
2026-04-13,SKU0008,396.6,0.0,22.0,357.4
2026-04-20,SKU0008,322.6,349.9,22.0,357.4
2026-04-27,SKU0008,240.6,349.9,22.0,357.4
2026-05-04,SKU0008,161.6,349.9,22.0,357.4
2026-05-11,SKU0008,444.5,0.0,22.0,357.4
2026-05-18,SKU0008,374.5,0.0,22.0,357.4
2026-05-25,SKU0008,296.5,349.9,22.0,357.4
2026-06-01,SKU0008,214.5,349.9,22.0,357.4
2026-06-08,SKU0008,129.5,349.9,22.0,357.4
2026-06-15,SKU0008,370.4,0.0,22.0,357.4
2026-06-22,SKU0008,251.4,349.9,22.0,357.4
2026-06-29,SKU0008,170.4,349.9,22.0,357.4
2026-07-06,SKU0008,98.4,349.9,22.0,357.4
2026-07-13,SKU0008,370.3,0.0,22.0,357.4
2024-08-05,SKU0009,194.1,235.1,33.0,360.3
2024-08-12,SKU0009,155.1,235.1,33.0,360.3
2024-08-19,SKU0009,96.1,235.1,33.0,360.3
2024-08-26,SKU0009,43.1,235.1,33.0,360.3
2024-09-02,SKU0009,0.0,235.1,33.0,360.3
2024-09-09,SKU0009,189.1,235.1,33.0,360.3
2024-09-16,SKU0009,151.1,235.1,33.0,360.3
2024-09-23,SKU0009,100.1,235.1,33.0,360.3
2024-09-30,SKU0009,31.1,235.1,33.0,360.3
2024-10-07,SKU0009,0.0,235.1,33.0,360.3
2024-10-14,SKU0009,140.1,235.1,33.0,360.3
2024-10-21,SKU0009,35.1,235.1,33.0,360.3
2024-10-28,SKU0009,0.0,235.1,33.0,360.3
2024-11-04,SKU0009,0.0,235.1,33.0,360.3
2024-11-11,SKU0009,0.0,235.1,33.0,360.3
2024-11-18,SKU0009,172.1,235.1,33.0,360.3
2024-11-25,SKU0009,61.1,235.1,33.0,360.3
2024-12-02,SKU0009,0.0,235.1,33.0,360.3
2024-12-09,SKU0009,0.0,235.1,33.0,360.3
2024-12-16,SKU0009,0.0,235.1,33.0,360.3
2024-12-23,SKU0009,128.1,235.1,33.0,360.3
2024-12-30,SKU0009,46.1,235.1,33.0,360.3
2025-01-06,SKU0009,0.0,235.1,33.0,360.3
2025-01-13,SKU0009,0.0,235.1,33.0,360.3
2025-01-20,SKU0009,0.0,235.1,33.0,360.3
2025-01-27,SKU0009,199.1,235.1,33.0,360.3
2025-02-03,SKU0009,168.1,235.1,33.0,360.3
2025-02-10,SKU0009,114.1,235.1,33.0,360.3
2025-02-17,SKU0009,65.1,235.1,33.0,360.3
2025-02-24,SKU0009,17.1,235.1,33.0,360.3
2025-03-03,SKU0009,197.3,235.1,33.0,360.3
2025-03-10,SKU0009,149.3,235.1,33.0,360.3
2025-03-17,SKU0009,95.3,235.1,33.0,360.3
2025-03-24,SKU0009,61.3,235.1,33.0,360.3
2025-03-31,SKU0009,15.3,235.1,33.0,360.3
2025-04-07,SKU0009,199.4,235.1,33.0,360.3
2025-04-14,SKU0009,145.4,235.1,33.0,360.3
2025-04-21,SKU0009,88.4,235.1,33.0,360.3
2025-04-28,SKU0009,39.4,235.1,33.0,360.3
2025-05-05,SKU0009,0.0,235.1,33.0,360.3
2025-05-12,SKU0009,181.1,235.1,33.0,360.3
2025-05-19,SKU0009,146.1,235.1,33.0,360.3
2025-05-26,SKU0009,109.1,235.1,33.0,360.3
2025-06-02,SKU0009,71.1,235.1,33.0,360.3
2025-06-09,SKU0009,21.1,235.1,33.0,360.3
2025-06-16,SKU0009,172.3,235.1,33.0,360.3
2025-06-23,SKU0009,99.3,235.1,33.0,360.3
2025-06-30,SKU0009,43.3,235.1,33.0,360.3
2025-07-07,SKU0009,0.0,235.1,33.0,360.3
2025-07-14,SKU0009,0.0,235.1,33.0,360.3
2025-07-21,SKU0009,185.1,235.1,33.0,360.3
2025-07-28,SKU0009,132.1,235.1,33.0,360.3
2025-08-04,SKU0009,74.1,235.1,33.0,360.3
2025-08-11,SKU0009,38.1,235.1,33.0,360.3
2025-08-18,SKU0009,0.0,235.1,33.0,360.3
2025-08-25,SKU0009,187.1,235.1,33.0,360.3
2025-09-01,SKU0009,150.1,235.1,33.0,360.3
2025-09-08,SKU0009,108.1,235.1,33.0,360.3
2025-09-15,SKU0009,43.1,235.1,33.0,360.3
2025-09-22,SKU0009,0.0,235.1,33.0,360.3
2025-09-29,SKU0009,178.1,235.1,33.0,360.3
2025-10-06,SKU0009,109.1,235.1,33.0,360.3
2025-10-13,SKU0009,21.1,235.1,33.0,360.3
2025-10-20,SKU0009,0.0,235.1,33.0,360.3
2025-10-27,SKU0009,0.0,235.1,33.0,360.3
2025-11-03,SKU0009,147.1,235.1,33.0,360.3
2025-11-10,SKU0009,66.1,235.1,33.0,360.3
2025-11-17,SKU0009,0.0,235.1,33.0,360.3
2025-11-24,SKU0009,0.0,235.1,33.0,360.3
2025-12-01,SKU0009,0.0,235.1,33.0,360.3
2025-12-08,SKU0009,159.1,235.1,33.0,360.3
2025-12-15,SKU0009,81.1,235.1,33.0,360.3
2025-12-22,SKU0009,0.0,235.1,33.0,360.3
2025-12-29,SKU0009,0.0,235.1,33.0,360.3
2026-01-05,SKU0009,0.0,235.1,33.0,360.3
2026-01-12,SKU0009,196.1,235.1,33.0,360.3
2026-01-19,SKU0009,164.1,235.1,33.0,360.3
2026-01-26,SKU0009,120.1,235.1,33.0,360.3
2026-02-02,SKU0009,79.1,235.1,33.0,360.3
2026-02-09,SKU0009,26.1,235.1,33.0,360.3
2026-02-16,SKU0009,234.3,235.1,33.0,360.3
2026-02-23,SKU0009,190.3,235.1,33.0,360.3
2026-03-02,SKU0009,144.3,235.1,33.0,360.3
2026-03-09,SKU0009,97.3,235.1,33.0,360.3
2026-03-16,SKU0009,52.3,235.1,33.0,360.3
2026-03-23,SKU0009,243.4,235.1,33.0,360.3
2026-03-30,SKU0009,196.4,235.1,33.0,360.3
2026-04-06,SKU0009,135.4,235.1,33.0,360.3
2026-04-13,SKU0009,75.4,235.1,33.0,360.3
2026-04-20,SKU0009,40.4,235.1,33.0,360.3
2026-04-27,SKU0009,228.5,235.1,33.0,360.3
2026-05-04,SKU0009,196.5,235.1,33.0,360.3
2026-05-11,SKU0009,151.5,235.1,33.0,360.3
2026-05-18,SKU0009,112.5,235.1,33.0,360.3
2026-05-25,SKU0009,79.5,235.1,33.0,360.3
2026-06-01,SKU0009,266.7,235.1,33.0,360.3
2026-06-08,SKU0009,213.7,235.1,33.0,360.3
2026-06-15,SKU0009,131.7,235.1,33.0,360.3
2026-06-22,SKU0009,65.7,235.1,33.0,360.3
2026-06-29,SKU0009,4.7,235.1,33.0,360.3
2026-07-06,SKU0009,184.8,235.1,33.0,360.3
2026-07-13,SKU0009,141.8,235.1,33.0,360.3
2024-07-29,SKU0010,35.4,0.0,8.0,18.4
2024-08-05,SKU0010,27.4,0.0,8.0,18.4
2024-08-12,SKU0010,14.4,49.4,8.0,18.4
2024-08-19,SKU0010,58.8,0.0,8.0,18.4
2024-08-26,SKU0010,51.8,0.0,8.0,18.4
2024-09-02,SKU0010,44.8,0.0,8.0,18.4
2024-09-09,SKU0010,38.8,0.0,8.0,18.4
2024-09-16,SKU0010,30.8,0.0,8.0,18.4
2024-09-23,SKU0010,17.8,49.4,8.0,18.4
2024-09-30,SKU0010,57.3,0.0,8.0,18.4
2024-10-07,SKU0010,44.3,0.0,8.0,18.4
2024-10-14,SKU0010,19.3,0.0,8.0,18.4
2024-10-21,SKU0010,0.0,49.4,8.0,18.4
2024-10-28,SKU0010,19.4,0.0,8.0,18.4
2024-11-04,SKU0010,1.4,49.4,8.0,18.4
2024-11-11,SKU0010,38.8,0.0,8.0,18.4
2024-11-18,SKU0010,24.8,0.0,8.0,18.4
2024-11-25,SKU0010,2.8,49.4,8.0,18.4
2024-12-02,SKU0010,40.3,0.0,8.0,18.4
2024-12-09,SKU0010,33.3,0.0,8.0,18.4
2024-12-16,SKU0010,13.3,49.4,8.0,18.4
2024-12-23,SKU0010,31.7,0.0,8.0,18.4
2024-12-30,SKU0010,14.7,49.4,8.0,18.4
2025-01-06,SKU0010,51.1,0.0,8.0,18.4
2025-01-13,SKU0010,42.1,0.0,8.0,18.4
2025-01-20,SKU0010,35.1,0.0,8.0,18.4
2025-01-27,SKU0010,32.1,0.0,8.0,18.4
2025-02-03,SKU0010,20.1,0.0,8.0,18.4
2025-02-10,SKU0010,10.1,49.4,8.0,18.4
2025-02-17,SKU0010,50.5,0.0,8.0,18.4
2025-02-24,SKU0010,43.5,0.0,8.0,18.4
2025-03-03,SKU0010,32.5,0.0,8.0,18.4
2025-03-10,SKU0010,18.5,0.0,8.0,18.4
2025-03-17,SKU0010,9.5,49.4,8.0,18.4
2025-03-24,SKU0010,45.0,0.0,8.0,18.4
2025-03-31,SKU0010,38.0,0.0,8.0,18.4
2025-04-07,SKU0010,30.0,0.0,8.0,18.4
2025-04-14,SKU0010,24.0,0.0,8.0,18.4
2025-04-21,SKU0010,16.0,49.4,8.0,18.4
2025-04-28,SKU0010,56.4,0.0,8.0,18.4
2025-05-05,SKU0010,46.4,0.0,8.0,18.4
2025-05-12,SKU0010,35.4,0.0,8.0,18.4
2025-05-19,SKU0010,26.4,0.0,8.0,18.4
2025-05-26,SKU0010,16.4,49.4,8.0,18.4
2025-06-02,SKU0010,58.8,0.0,8.0,18.4
2025-06-09,SKU0010,48.8,0.0,8.0,18.4
2025-06-16,SKU0010,32.8,0.0,8.0,18.4
2025-06-23,SKU0010,14.8,49.4,8.0,18.4
2025-06-30,SKU0010,51.2,0.0,8.0,18.4
2025-07-07,SKU0010,42.2,0.0,8.0,18.4
2025-07-14,SKU0010,37.2,0.0,8.0,18.4
2025-07-21,SKU0010,26.2,0.0,8.0,18.4
2025-07-28,SKU0010,16.2,49.4,8.0,18.4
2025-08-04,SKU0010,56.7,0.0,8.0,18.4
2025-08-11,SKU0010,41.7,0.0,8.0,18.4
2025-08-18,SKU0010,24.7,0.0,8.0,18.4
2025-08-25,SKU0010,13.7,49.4,8.0,18.4
2025-09-01,SKU0010,53.1,0.0,8.0,18.4
2025-09-08,SKU0010,44.1,0.0,8.0,18.4
2025-09-15,SKU0010,28.1,0.0,8.0,18.4
2025-09-22,SKU0010,16.1,49.4,8.0,18.4
2025-09-29,SKU0010,55.5,0.0,8.0,18.4
2025-10-06,SKU0010,43.5,0.0,8.0,18.4
2025-10-13,SKU0010,29.5,0.0,8.0,18.4
2025-10-20,SKU0010,0.0,49.4,8.0,18.4
2025-10-27,SKU0010,24.4,0.0,8.0,18.4
2025-11-03,SKU0010,8.4,49.4,8.0,18.4
2025-11-10,SKU0010,39.8,0.0,8.0,18.4
2025-11-17,SKU0010,27.8,0.0,8.0,18.4
2025-11-24,SKU0010,3.8,49.4,8.0,18.4
2025-12-01,SKU0010,38.3,0.0,8.0,18.4
2025-12-08,SKU0010,22.3,0.0,8.0,18.4
2025-12-15,SKU0010,6.3,49.4,8.0,18.4
2025-12-22,SKU0010,33.7,0.0,8.0,18.4
2025-12-29,SKU0010,15.7,49.4,8.0,18.4
2026-01-05,SKU0010,57.1,0.0,8.0,18.4
2026-01-12,SKU0010,44.1,0.0,8.0,18.4
2026-01-19,SKU0010,35.1,0.0,8.0,18.4
2026-01-26,SKU0010,22.1,0.0,8.0,18.4
2026-02-02,SKU0010,16.1,49.4,8.0,18.4
2026-02-09,SKU0010,54.5,0.0,8.0,18.4
2026-02-16,SKU0010,45.5,0.0,8.0,18.4
2026-02-23,SKU0010,35.5,0.0,8.0,18.4
2026-03-02,SKU0010,24.5,0.0,8.0,18.4
2026-03-09,SKU0010,12.5,49.4,8.0,18.4
2026-03-16,SKU0010,52.0,0.0,8.0,18.4
2026-03-23,SKU0010,40.0,0.0,8.0,18.4
2026-03-30,SKU0010,26.0,0.0,8.0,18.4
2026-04-06,SKU0010,19.0,0.0,8.0,18.4
2026-04-13,SKU0010,11.0,49.4,8.0,18.4
2026-04-20,SKU0010,52.4,0.0,8.0,18.4
2026-04-27,SKU0010,39.4,0.0,8.0,18.4
2026-05-04,SKU0010,31.4,0.0,8.0,18.4
2026-05-11,SKU0010,19.4,0.0,8.0,18.4
2026-05-18,SKU0010,5.4,49.4,8.0,18.4
2026-05-25,SKU0010,43.8,0.0,8.0,18.4
2026-06-01,SKU0010,37.8,0.0,8.0,18.4
2026-06-08,SKU0010,24.8,0.0,8.0,18.4
2026-06-15,SKU0010,8.8,49.4,8.0,18.4
2026-06-22,SKU0010,42.2,0.0,8.0,18.4
2026-06-29,SKU0010,29.2,0.0,8.0,18.4
2026-07-06,SKU0010,19.2,0.0,8.0,18.4
2026-07-13,SKU0010,8.2,49.4,8.0,18.4
2026-04-06,SKU0011,6.0,0.0,14.0,4.6
2026-04-13,SKU0011,4.0,7.0,14.0,4.6
2026-04-20,SKU0011,3.0,7.0,14.0,4.6
2026-04-27,SKU0011,10.0,0.0,14.0,4.6
2026-05-04,SKU0011,9.0,0.0,14.0,4.6
2026-05-11,SKU0011,9.0,0.0,14.0,4.6
2026-05-18,SKU0011,9.0,0.0,14.0,4.6
2026-05-25,SKU0011,8.0,0.0,14.0,4.6
2026-06-01,SKU0011,7.0,0.0,14.0,4.6
2026-06-08,SKU0011,3.0,7.0,14.0,4.6
2026-06-15,SKU0011,0.0,7.0,14.0,4.6
2026-06-22,SKU0011,1.0,7.0,14.0,4.6
2026-06-29,SKU0011,0.0,7.0,14.0,4.6
2026-07-06,SKU0011,7.0,0.0,14.0,4.6
2026-07-13,SKU0011,5.0,0.0,14.0,4.6
2024-07-22,SKU0012,68.2,0.0,10.0,44.2
2024-07-29,SKU0012,48.2,0.0,10.0,44.2
2024-08-05,SKU0012,31.2,95.2,10.0,44.2
2024-08-12,SKU0012,109.3,0.0,10.0,44.2
2024-08-19,SKU0012,79.3,0.0,10.0,44.2
2024-08-26,SKU0012,65.3,0.0,10.0,44.2
2024-09-02,SKU0012,49.3,0.0,10.0,44.2
2024-09-09,SKU0012,39.3,95.2,10.0,44.2
2024-09-16,SKU0012,119.5,0.0,10.0,44.2
2024-09-23,SKU0012,93.5,0.0,10.0,44.2
2024-09-30,SKU0012,65.5,0.0,10.0,44.2
2024-10-07,SKU0012,39.5,95.2,10.0,44.2
2024-10-14,SKU0012,102.6,0.0,10.0,44.2
2024-10-21,SKU0012,52.6,0.0,10.0,44.2
2024-10-28,SKU0012,7.6,95.2,10.0,44.2
2024-11-04,SKU0012,67.8,0.0,10.0,44.2
2024-11-11,SKU0012,37.8,95.2,10.0,44.2
2024-11-18,SKU0012,117.0,0.0,10.0,44.2
2024-11-25,SKU0012,67.0,0.0,10.0,44.2
2024-12-02,SKU0012,37.0,95.2,10.0,44.2
